num_epochs,train_losses,train_accs
200,0.00353566511366211,1.0
200,0.003414420553488158,0.9931693989071039
200,0.003195748425246588,0.9986338797814208
200,0.003348753833379902,0.9918032786885246
200,0.0032049993083613816,0.9972677595628415
200,0.003342579622737697,0.9972677595628415
200,0.00325875538986563,0.9931693989071039
200,0.003385314320931669,0.9931693989071039
200,0.0030403806741446096,0.9972677595628415
200,0.003165956449191101,0.994535519125683
200,0.0031664908095135713,0.9972677595628415
200,0.0030162673433377445,0.9986338797814208
200,0.0030343951606522494,0.9959016393442623
200,0.00308634632373931,0.9972677595628415
200,0.0030087575346964303,1.0
200,0.0029958231995503106,0.9986338797814208
200,0.0029371033722911375,0.9972677595628415
200,0.0028564862988359942,1.0
200,0.0029832582432227058,0.9904371584699454
200,0.003066502430074202,0.9986338797814208
200,0.002877363589047734,0.9972677595628415
200,0.002869509007842814,0.9986338797814208
200,0.002674227962117703,0.9959016393442623
200,0.002783186341854718,1.0
200,0.002870779820397252,0.9986338797814208
200,0.002986964647520761,0.994535519125683
200,0.002808135359095094,0.9972677595628415
200,0.0026902403539972876,1.0
200,0.0026950288787891304,0.9959016393442623
